Property_id,lat,lng,addr_street,suburb,price,property_type,year,bedrooms,bathrooms,parking_space,School_id,Distance_to_school,Train_station_id,Distance_to_train_station,travel_min_to_CBD,Transfer_flag,Hospital_id,Distance_to_hospital,Recreation_centre_id,Distance_to_Recreation_centre
39253.0,-37.753995,145.034529,90 Liberty Parade,BELLFIELD,9968000.0,house,2012.0,3.0,2.0,1.0,2110.0,7.745,19933,1.916,27.0,0.0,hospital_039,1.094,DAREBI11830,7.503
37552.0,-37.656296,145.035934,53 Narina Way,EPPING,6477000.0,house,2012.0,3.0,2.0,2.0,7986.0,0.666,20005,0.627,45.857142857142854,0.0,hospital_053,1.792,WHITTL9538,1.289
96482.0,-38.00269,145.259378,13 Bickford Place,HALLAM,3360000.0,house,2016.0,3.0,1.0,1.0,8462.0,11.897,19885,1.908,57.833333333333336,0.0,hospital_119,4.049,MONASH11994,13.592
19682.0,-37.672198,144.895342,29 Harricks Crescent,ATTWOOD,5148000.0,house,2015.0,3.0,1.0,2.0,1593.0,2.34,22254,2.456,32.333333333333336,0.0,hospital_104,3.257,MORELA13013,3.65
92385.0,-37.978181,145.06843,63 Nepean Highway,MENTONE,3465000.0,house,2011.0,2.0,1.0,2.0,5101.0,2.029,19865,0.5,40.357142857142854,0.0,hospital_133,0.384,BAYSID12340,3.196
92165.0,-37.982142,145.09029,26 Allandale Road,MENTONE,9168000.0,house,2011.0,3.0,1.0,2.0,5101.0,3.041,19864,1.727,43.61538461538461,0.0,hospital_001,1.799,KINGST10968,4.416
65592.0,-37.793817,145.324995,1/4 Milton Court,MOOROOLBARK,31575000.0,house,2013.0,3.0,1.0,2.0,1747.0,8.367,19877,1.499,49.833333333333336,0.0,hospital_113,4.408,MAROON11044,9.131
45291.0,-37.700001,145.112122,56 St Helena Road,GREENSBOROUGH,6240000.0,house,2012.0,3.0,2.0,2.0,4341.0,0.187,19985,0.557,42.57142857142857,0.0,hospital_075,0.793,BANYUL12822,0.51
29924.0,-37.774811,144.991793,31 Gordon Grove,NORTHCOTE,9420000.0,house,2011.0,2.0,1.0,0.0,1422.0,7.412,20017,0.353,19.875,0.0,hospital_035,1.937,MORELA13030,7.512
25490.0,-37.597251,144.937521,15 Hanson Road,CRAIGIEBURN,3531000.0,house,2009.0,3.0,1.0,0.0,5546.0,8.101,40221,0.721,49.75,0.0,hospital_104,6.138,WHITTL9534,8.964
86571.0,-37.90115,144.997001,31 Orchard Street,BRIGHTON,33000000.0,house,2016.0,5.0,2.0,3.0,1025.0,2.115,19952,0.644,29.75,1.0,hospital_198,1.237,BAYSID12334,1.381
50238.0,-37.762513,145.096095,42 Gisborne Street,BULLEEN,14560000.0,house,2015.0,4.0,2.0,2.0,576.0,7.008,19935,3.175,30.8,0.0,hospital_193,2.057,NILLUM11463,6.265
39466.0,-37.687363,145.063184,11 Hermitage Crescent,BUNDOORA,7254000.0,house,2013.0,4.0,2.0,2.0,5160.0,1.953,19984,3.193,38.57142857142857,0.0,hospital_041,0.458,WHITTL9519,0.82
33213.0,-37.74850082,145.0013428,8 Showers Street,PRESTON,4980000.0,house,2009.0,4.0,1.0,1.0,1965.0,6.063,20013,0.343,26.866666666666667,0.0,hospital_035,1.703,MORELA13002,5.645
53892.0,-37.811543,145.004247,9 McKay Street,RICHMOND,4528000.0,house,2011.0,2.0,1.0,0.0,253.0,10.331,19977,1.041,10.857142857142858,0.0,hospital_134,0.071,MARIBY8454,9.228
78849.0,-37.944546,145.164464,23 Birmingham Street,SPRINGVALE,6325000.0,house,2016.0,3.0,1.0,2.0,8462.0,1.666,19913,1.113,41.925925925925924,0.0,hospital_124,3.226,MONASH11990,3.08
4827.0,-37.868234,144.822279,104 Blyth Street,ALTONA,6450000.0,house,2013.0,3.0,1.0,2.0,4665.0,4.568,19926,0.658,29.0,0.0,hospital_141,6.123,HOBSON12971,4.908
17065.0,-37.709817,144.905684,32 Pengana Avenue,GLENROY,4144000.0,house,2013.0,4.0,2.0,3.0,4721.0,0.381,20032,1.174,36.81818181818182,0.0,hospital_184,3.616,MOONEE9350,0.774
8088.0,-37.75625229,144.7844086,13 Woolshed Avenue,CAIRNLEA,4000000.0,house,2008.0,4.0,2.0,2.0,4792.0,5.972,20002,1.872,33.916666666666664,0.0,hospital_057,2.69,MARIBY5531,7.269
50378.0,-37.776566,145.087867,70 Thompsons Road,BULLEEN,6552000.0,house,2010.0,3.0,1.0,1.0,576.0,8.716,19935,3.23,30.8,0.0,hospital_194,2.433,NILLUM11053,7.942
56550.0,-37.859622,145.112407,3 Rodway Court,BURWOOD,17120000.0,house,2015.0,4.0,3.0,2.0,1596.0,4.758,19840,1.557,30.857142857142858,1.0,hospital_089,1.623,MONASH12039,5.0
43286.0,-37.720012,145.088052,75 Yallambie Road,MACLEOD,7212000.0,house,2016.0,2.0,1.0,1.0,4341.0,2.949,19984,1.075,38.57142857142857,0.0,hospital_075,2.282,BANYUL12834,2.535
3438.0,-37.813983,144.864723,37 Kidman Street,YARRAVILLE,8470000.0,house,2014.0,3.0,2.0,1.0,3988.0,0.642,20022,1.647,23.555555555555557,0.0,hospital_056,2.992,MARIBY8448,0.605
90489.0,-37.964012,145.054072,3 Maude Street,CHELTENHAM,11206000.0,house,2013.0,4.0,2.0,2.0,84.0,0.572,19866,0.297,38.1875,0.0,hospital_082,0.462,BAYSID5642,1.449
25848.0,-37.606549,144.931257,2 Salcombe Court,CRAIGIEBURN,3487000.0,house,2012.0,3.0,2.0,1.0,5546.0,7.105,20029,1.181,49.75,1.0,hospital_104,5.006,HUMECI11782,8.137
61456.0,-37.807342,145.241204,1A Herbert Street,RINGWOOD,9380000.0,house,2016.0,3.0,2.0,2.0,1342.0,1.029,19879,0.943,41.75,0.0,hospital_105,0.453,MAROON11044,1.693
46743.0,-37.6897029,145.1608161,186 Zig Zag Road,ELTHAM,12960000.0,house,2013.0,3.0,2.0,1.0,4212.0,1.49,19988,1.838,53.0,0.0,hospital_075,5.136,NILLUM11044,1.14
45729.0,-37.7134819,145.1278076,1/19 Calrossie Avenue,MONTMORENCY,7360000.0,house,2009.0,4.0,2.0,2.0,576.0,1.142,19986,0.59,45.1,0.0,hospital_075,2.144,NILLUM11463,1.054
92589.0,-37.98920822,145.0870056,10 Wild Street,PARKDALE,7410000.0,house,2009.0,3.0,2.0,1.0,5101.0,3.577,19864,1.031,43.61538461538461,0.0,hospital_001,1.253,BAYSID12340,4.951
12187.0,-37.713458,144.776313,11 Ryan Road,DELAHEY,4500000.0,house,2010.0,3.0,1.0,1.0,1674.0,8.416,22244,1.385,30.333333333333332,0.0,hospital_057,6.222,MOONEE9389,9.724
52024.0,-37.829213,145.00951,1 Crimea Street,BURNLEY,9840000.0,house,2014.0,2.0,1.0,1.0,7650.0,10.106,19906,0.252,12.0,0.0,hospital_122,1.148,BAYSID12334,9.435
86335.0,-37.91045,145.003238,2/51 William Street,BRIGHTON,26250000.0,house,2016.0,4.0,3.0,2.0,1025.0,1.1,19952,0.622,33.75,1.0,hospital_156,1.037,BAYSID12334,0.549
32240.0,-37.744132,145.011416,20 Maynard Street,PRESTON,9015000.0,house,2014.0,4.0,1.0,2.0,2110.0,6.109,20013,1.004,26.866666666666667,0.0,hospital_035,2.114,DAREBI11830,5.596
1966.0,-37.786822,144.880578,2/34 Lyons Street,MAIDSTONE,4785000.0,house,2014.0,3.0,1.0,2.0,1146.0,0.357,20023,1.694,21.555555555555557,0.0,hospital_056,0.859,MARIBY8484,0.381
94406.0,-37.953497,145.084554,6 Genine Avenue,HEATHERTON,6400000.0,house,2015.0,3.0,1.0,2.0,5101.0,1.468,19866,3.012,38.1875,0.0,hospital_109,1.327,KINGST10968,1.263
80699.0,-37.97064972,145.2060394,10 McNab Court,DANDENONG,3036000.0,house,2008.0,3.0,1.0,1.0,8462.0,6.067,19889,1.524,48.875,0.0,hospital_048,0.639,MONASH11990,7.731
18555.0,-37.670483,144.939123,27 BERGER STREET,DALLAS,5832000.0,house,2010.0,4.0,2.0,2.0,5546.0,0.094,19960,0.831,42.0,0.0,hospital_104,2.751,HUMECI11782,1.77
92309.0,-37.98077011,145.0903931,46 Allandale Road,MENTONE,7514000.0,house,2009.0,3.0,1.0,1.0,5101.0,2.924,19864,1.844,43.61538461538461,0.0,hospital_001,1.891,KINGST10968,4.271
73051.0,-37.855519,145.284305,17 Central Avenue,BORONIA,12720000.0,house,2016.0,3.0,1.0,1.0,5196.0,4.799,19869,0.549,48.2,0.0,hospital_049,0.8,MAROON11043,5.853
5428.0,-37.78143692,144.8522644,1/43 Balmoral Street,BRAYBROOK,2912000.0,house,2008.0,2.0,1.0,2.0,1801.0,0.255,22241,1.88,16.296296296296298,0.0,hospital_174,1.786,MARIBY5531,0.784
77963.0,-37.9188,145.164313,349 Wellington Road,MULGRAVE,12880000.0,house,2016.0,3.0,1.0,3.0,5427.0,0.517,19914,3.132,38.888888888888886,0.0,hospital_065,3.743,MONASH12007,1.748
82466.0,-38.00048065,145.2437286,9 ROGERS ST,EUMEMMERRING,8820000.0,house,2008.0,3.0,1.0,1.0,8462.0,10.749,19885,2.985,57.833333333333336,0.0,hospital_119,2.764,MONASH11990,12.378
58267.0,-37.824768,145.151825,64 Blackburn Road,BLACKBURN,10080000.0,house,2014.0,3.0,1.0,2.0,1022.0,3.407,19898,0.547,30.363636363636363,0.0,hospital_060,0.986,WHITEH11046,3.673
34739.0,-37.723352,144.993533,34 Gilbank Street,RESERVOIR,7890000.0,house,2013.0,5.0,2.0,3.0,1965.0,3.324,20011,0.989,31.866666666666667,0.0,hospital_139,0.757,DAREBI11830,2.944
93674.0,-37.986223,145.070822,78 Warrigal Road,PARKDALE,14520000.0,house,2016.0,3.0,2.0,2.0,5101.0,2.92,19865,0.694,40.357142857142854,0.0,hospital_001,0.521,BAYSID12340,4.116
658.0,-37.795274,144.883325,23 Dudley Street,FOOTSCRAY,11067000.0,house,2014.0,2.0,1.0,0.0,1146.0,0.656,20023,0.729,21.555555555555557,0.0,hospital_056,0.347,MARIBY8480,0.306
88995.0,-37.947769,145.043208,7 Henry Street,HIGHETT,8304000.0,house,2013.0,3.0,1.0,1.0,4910.0,1.05,19872,0.138,39.714285714285715,0.0,hospital_110,1.732,KINGST10937,0.779
11064.0,-37.77269745,144.8759308,11 Frangipani Lane,MARIBYRNONG,6200000.0,house,2008.0,4.0,2.0,2.0,8015.0,0.467,20022,3.169,23.555555555555557,0.0,hospital_056,2.447,MARIBY8461,0.491
43769.0,-37.70114136,145.0889282,4 The Nook,WATSONIA NORTH,6096000.0,house,2008.0,4.0,2.0,2.0,4341.0,1.86,19984,1.183,38.57142857142857,0.0,hospital_075,1.557,BANYUL12834,0.988
64983.0,-37.794673,145.300517,90 Hull Road,CROYDON,9090000.0,house,2015.0,3.0,2.0,2.0,1747.0,6.225,19877,1.521,49.833333333333336,0.0,hospital_164,4.211,MAROON11044,7.044
21373.0,-37.770091,144.969027,57 Evans Street,BRUNSWICK,8800000.0,house,2014.0,3.0,1.0,1.0,1422.0,5.462,19968,0.872,25.2,0.0,hospital_144,1.535,MOONEE9345,5.502
57606.0,-37.813676,145.142436,13 Ernest Street,BLACKBURN,7560000.0,house,2010.0,5.0,2.0,0.0,1022.0,4.56,19897,0.805,30.789473684210527,0.0,hospital_154,1.994,WHITEH11028,4.382
1447.0,-37.797666,144.901097,8 Leeds Street,FOOTSCRAY,12690000.0,house,2015.0,3.0,1.0,0.0,253.0,1.297,20025,0.423,11.777777777777779,0.0,hospital_003,1.214,MARIBY8458,0.599
96352.0,-37.623674,145.037315,44-50 Harvest Home Road,WOLLERT,12150000.0,house,2010.0,3.0,1.0,2.0,1657.0,3.001,20005,3.221,45.857142857142854,0.0,hospital_053,3.608,WHITTL9536,4.458
26324.0,-37.605709,144.919727,3 Deauville Green,CRAIGIEBURN,11730000.0,house,2015.0,5.0,3.0,3.0,5546.0,7.376,20029,2.122,49.75,1.0,hospital_104,5.008,HUMECI11782,8.57
33908.0,-37.697304,145.020822,157 Cheddar Road,RESERVOIR,4180000.0,house,2014.0,3.0,1.0,2.0,4827.0,1.928,20008,0.833,38.857142857142854,0.0,hospital_025,2.944,WHITTL9561,1.23
1563.0,-37.78821564,144.8652649,1 Bernard Street,MAIDSTONE,9100000.0,house,2009.0,4.0,1.0,2.0,3890.0,0.461,20022,1.245,23.555555555555557,0.0,hospital_056,1.921,MARIBY8452,0.166
16185.0,-37.698726,144.917967,1/1 Rowan Street,GLENROY,4130000.0,house,2010.0,3.0,1.0,3.0,1545.0,0.228,20031,0.441,37.81818181818182,0.0,hospital_184,4.982,MORELA13013,0.339
48274.0,-37.8022426,145.0583319,3/40-42 Maitland Avenue,KEW,19040000.0,house,2011.0,4.0,3.0,1.0,1022.0,11.984,19903,2.498,18.0625,0.0,hospital_064,1.137,MANNIN10994,11.709
13390.0,-37.697585,144.763817,7 Brennan Court,SYDENHAM,7140000.0,house,2009.0,4.0,2.0,2.0,5410.0,10.023,22244,0.994,30.333333333333332,0.0,hospital_057,8.303,MOONEE9389,11.271
42742.0,-37.719177,145.071554,1/15 Laing Place,MACLEOD,25280000.0,house,2010.0,3.0,1.0,1.0,4341.0,4.003,19983,0.79,35.86666666666667,0.0,hospital_037,2.31,BANYUL12834,3.339
61813.0,-37.794049,145.249479,32 Towerhill Drive,RINGWOOD,6525000.0,house,2016.0,3.0,1.0,2.0,1747.0,1.772,19879,1.996,41.75,0.0,hospital_164,1.618,MAROON11044,3.212
45005.0,-37.682329,145.123317,4 Carmel Close,GREENSBOROUGH,11265000.0,house,2014.0,3.0,2.0,2.0,1770.0,0.643,19985,2.749,42.57142857142857,0.0,hospital_075,2.967,NILLUM11036,0.737
1169.0,-37.7967365,144.8858447,52 Southampton Street,FOOTSCRAY,4480000.0,house,2013.0,2.0,1.0,2.0,253.0,0.834,20023,0.587,21.555555555555557,0.0,hospital_056,0.402,MARIBY8488,0.369
30545.0,-37.762192,145.019444,1/334 Gillies Street,THORNBURY,10890000.0,house,2013.0,3.0,2.0,2.0,1965.0,8.178,19930,1.903,22.76923076923077,0.0,hospital_039,1.006,DAREBI11830,7.727
75056.0,-37.903023,145.065282,33 Victory Street,MURRUMBEENA,22540000.0,house,2014.0,4.0,3.0,3.0,8801.0,2.29,19918,1.414,28.928571428571427,0.0,hospital_159,2.136,GLENEI11220,1.857
38711.0,-37.75828934,145.0511475,2/155 Banksia St,IVANHOE,7365000.0,house,2007.0,3.0,2.0,2.0,4341.0,8.304,19934,0.639,29.75,0.0,hospital_046,0.749,BANYUL12834,7.849
79356.0,-37.937882,145.160993,767 Princes Highway,SPRINGVALE,5720000.0,house,2015.0,3.0,1.0,2.0,8462.0,0.882,19913,1.454,41.925925925925924,0.0,hospital_076,3.976,MONASH11990,2.477
52901.0,-37.823962,145.00089,29 Charles Street,RICHMOND,8800000.0,house,2012.0,2.0,1.0,0.0,78.0,9.734,19907,0.432,12.0,1.0,hospital_122,0.502,MARIBY8453,9.011
43781.0,-37.71102524,145.0853882,410 Dennett Street,WATSONIA,5025000.0,house,2009.0,3.0,1.0,1.0,4341.0,2.491,19984,0.141,38.57142857142857,0.0,hospital_075,1.919,BANYUL12834,1.83
70766.0,-37.873993,145.102677,4 Binalong Ave,CHADSTONE,9128000.0,house,2013.0,2.0,1.0,1.0,734.0,4.287,19840,0.828,31.857142857142858,1.0,hospital_098,1.917,MONASH11997,3.933
93984.0,-38.069532,145.126636,55 Mascot Avenue,BONBEACH,8880000.0,house,2014.0,4.0,2.0,3.0,5101.0,13.166,19858,0.845,57.36363636363637,0.0,hospital_043,8.878,BAYSID12340,14.514
23099.0,-37.746781,144.973624,7 Patterson Street,COBURG,10200000.0,house,2015.0,4.0,1.0,2.0,4731.0,4.201,19965,1.031,30.0,0.0,hospital_144,1.092,MORELA13030,4.039
92977.0,-37.999493,145.077954,21 McIndoe Parade,PARKDALE,24160000.0,house,2015.0,5.0,3.0,3.0,5101.0,4.451,19864,0.728,43.61538461538461,0.0,hospital_001,1.085,BAYSID12340,5.705
13775.0,-37.758205,144.914087,12 Leslie Road,ESSENDON,35360000.0,house,2014.0,5.0,3.0,2.0,707.0,0.982,22253,0.307,19.0,0.0,hospital_128,0.931,MOONEE9345,0.492
79771.0,-37.987429,145.165328,17 Manooka court,KEYSBOROUGH,11100000.0,house,2014.0,3.0,2.0,2.0,2227.0,6.123,19890,2.509,45.925925925925924,0.0,hospital_096,0.851,KINGST10955,6.81
58383.0,-37.819635,145.147257,9 Railway Road,BLACKBURN,10710000.0,house,2013.0,3.0,2.0,2.0,1022.0,3.931,19898,0.247,30.363636363636363,0.0,hospital_060,1.674,WHITEH11003,4.029
61952.0,-37.807747,145.240252,4/2A Rupert Street,RINGWOOD,6580000.0,house,2014.0,3.0,2.0,2.0,1342.0,0.936,19879,0.992,41.75,0.0,hospital_105,0.452,MAROON11044,1.599
70640.0,-37.883605,145.101904,21 Jacana Street,CHADSTONE,5072000.0,house,2012.0,3.0,1.0,1.0,734.0,3.341,19839,1.423,30.928571428571427,1.0,hospital_166,1.779,MONASH11997,3.097
4793.0,-37.864583,144.845184,1/4 Sussex Street,SEAHOLME,22100000.0,house,2016.0,4.0,2.0,2.0,4665.0,3.031,19927,0.519,27.0,0.0,hospital_141,4.083,HOBSON12992,2.98
76923.0,-37.91139984,145.1247559,58 Koonawarra St,CLAYTON,12650000.0,house,2009.0,4.0,1.0,1.0,734.0,0.446,22249,1.524,35.666666666666664,0.0,hospital_065,0.821,MONASH12012,0.543
15285.0,-37.73805618,144.9268646,395 Pascoe Vale Road,STRATHMORE,5265000.0,house,2009.0,3.0,2.0,1.0,1422.0,0.642,20035,0.617,29.818181818181817,0.0,hospital_184,1.976,MOONEE9400,0.732
58676.0,-37.821826,145.171318,2 Laughlin Avenue,NUNAWADING,8289000.0,house,2015.0,4.0,1.0,1.0,1022.0,1.878,19899,0.378,31.77777777777778,0.0,hospital_060,1.825,WHITEH11003,2.006
37820.0,-37.6385498,145.0345001,8A Edgware Court,EPPING,3110000.0,house,2009.0,3.0,1.0,1.0,1657.0,1.335,20005,1.548,45.857142857142854,0.0,hospital_053,2.15,WHITTL9536,2.808
38217.0,-37.776799,145.023433,3 Rushall Street,FAIRFIELD,10010000.0,house,2011.0,2.0,1.0,2.0,4731.0,9.691,19930,0.632,22.76923076923077,0.0,hospital_029,1.41,MORELA13002,9.346
61972.0,-37.81586838,145.2357025,41 Bedford Road,RINGWOOD,7140000.0,house,2009.0,4.0,2.0,2.0,1608.0,0.68,19902,0.548,38.44444444444444,0.0,hospital_105,0.835,MAROON11044,0.96
40844.0,-37.709268,145.053783,54 Grange Boulevard,BUNDOORA,5256000.0,house,2014.0,3.0,2.0,2.0,5160.0,4.405,19983,2.303,35.86666666666667,0.0,hospital_037,0.89,BANYUL2628,3.198
3863.0,-37.815666,144.869955,76 Drew Street,YARRAVILLE,11172000.0,house,2013.0,4.0,1.0,3.0,1527.0,0.482,19996,1.757,14.0,0.0,hospital_056,2.887,MARIBY8448,0.219
85947.0,-37.902405,144.994561,10 Tovell Street,BRIGHTON,25900000.0,house,2010.0,4.0,2.0,3.0,1134.0,1.999,19952,0.759,31.75,1.0,hospital_198,1.02,BAYSID12334,1.28
25501.0,-37.580801,144.934827,15 Mount Piper Rise,CRAIGIEBURN,2981000.0,house,2011.0,3.0,1.0,1.0,5546.0,9.94,40221,2.456,49.75,0.0,hospital_104,7.884,WHITTL9534,10.719
91177.0,-37.977643,145.044335,11 Haywood Street,BEAUMARIS,8760000.0,house,2012.0,4.0,2.0,2.0,84.0,2.026,19866,1.517,38.1875,0.0,hospital_055,0.726,BAYSID5642,3.11
40137.0,-37.70341,145.060564,24 Flannery Avenue,BUNDOORA,5880000.0,house,2010.0,3.0,1.0,1.0,5160.0,3.719,19984,2.212,38.57142857142857,0.0,hospital_037,0.342,BANYUL2628,2.345
83990.0,-37.854924,145.004496,40 Banole Avenue,PRAHRAN,8100000.0,house,2015.0,3.0,1.0,1.0,1025.0,7.255,19946,0.948,16.75,0.0,hospital_132,0.396,BAYSID12334,6.544
24851.0,-37.674213,144.968341,9 Jodie Court,CAMPBELLFIELD,3420000.0,house,2012.0,3.0,1.0,2.0,5034.0,0.872,19960,2.108,42.0,0.0,hospital_053,4.935,HUMECI11782,0.976
42249.0,-37.75935,145.064026,43 Hawdon Street,EAGLEMONT,1104000.0,house,2015.0,3.0,1.0,2.0,4341.0,7.748,19935,0.388,30.8,0.0,hospital_004,0.413,BANYUL12834,7.398
10602.0,-37.78740692,144.924408,478 Racecourse Road,FLEMINGTON,5038000.0,house,2008.0,2.0,1.0,2.0,253.0,3.041,20040,0.402,19.833333333333332,0.0,hospital_114,0.957,MARIBY8477,2.15
77187.0,-37.928756,145.100575,28 Clarinda Road,CLARINDA,6565000.0,house,2014.0,3.0,1.0,2.0,1821.0,0.147,22249,1.81,35.666666666666664,0.0,hospital_076,1.92,KINGST10931,0.096
95605.0,-37.9171,145.047438,3-5 Buckingham Avenue,BENTLEIGH,4875000.0,house,2010.0,4.0,2.0,2.0,1570.0,1.454,19939,0.918,33.75,0.0,hospital_159,1.803,GLENEI11212,0.442
53493.0,-37.829933,145.010244,56 Gibdon Street,BURNLEY,11245000.0,house,2015.0,2.0,1.0,1.0,7650.0,10.026,19906,0.354,12.0,0.0,hospital_122,1.249,BAYSID12334,9.362
59347.0,-37.828058,145.207445,12 Davison Street,MITCHAM,11100000.0,house,2015.0,4.0,2.0,2.0,1681.0,0.689,19901,1.159,36.44444444444444,0.0,hospital_010,2.284,WHITEH11018,0.264
18717.0,-37.667583,144.925785,33 Rubicon Street,DALLAS,4522000.0,house,2015.0,3.0,1.0,1.0,5546.0,1.281,44817,0.733,43.75,0.0,hospital_104,1.938,HUMECI11766,2.624
53900.0,-37.812356,144.994091,9 Smith Street,RICHMOND,7368000.0,house,2013.0,3.0,2.0,1.0,253.0,9.488,19977,0.259,10.857142857142858,0.0,hospital_172,0.507,MARIBY8454,8.338
64051.0,-37.7929565,145.2670825,26 Gladys Grove,CROYDON,8806000.0,house,2011.0,4.0,2.0,0.0,1747.0,3.279,19878,1.221,45.90909090909091,0.0,hospital_164,1.933,MAROON11044,4.475
61201.0,-37.826322,145.22544,11a Walmer Street,RINGWOOD,10575000.0,house,2012.0,5.0,2.0,2.0,5045.0,0.573,19902,1.239,38.44444444444444,0.0,hospital_105,2.294,MAROON11037,0.342
83232.0,-37.877393,145.249558,53 Applewood Drive,KNOXFIELD,9800000.0,house,2015.0,3.0,2.0,2.0,5196.0,2.589,19869,3.595,48.2,0.0,hospital_002,2.939,KNOXCI8574,3.836
18405.0,-37.673266,144.947297,20  GEACH STREET,DALLAS,4970000.0,house,2010.0,3.0,2.0,2.0,5546.0,0.739,19960,0.802,42.0,0.0,hospital_104,3.453,HUMECI11782,0.987
70887.0,-37.881074,145.1038,8 Brindalee Mews,CHADSTONE,8550000.0,house,2015.0,3.0,2.0,1.0,734.0,3.52,19840,1.106,30.928571428571427,1.0,hospital_166,2.033,MONASH11997,3.215
73479.0,-37.857005,145.275978,3 Penrith Street,BORONIA,5054000.0,house,2013.0,2.0,1.0,2.0,5196.0,4.055,19869,0.833,48.2,0.0,hospital_002,0.706,KNOXCI8574,5.177
26226.0,-37.580577,144.906053,27 Wattletree Street,CRAIGIEBURN,5876000.0,house,2015.0,4.0,2.0,2.0,5546.0,10.395,40221,4.049,49.75,0.0,hospital_104,7.908,HUMECI11782,11.616
1717.0,-37.822441,144.838843,12 Paw Paw Road,BROOKLYN,11312000.0,house,2016.0,3.0,1.0,1.0,1690.0,1.292,20022,3.34,23.555555555555557,0.0,hospital_174,5.012,HOBSON12947,2.309
27565.0,-37.57509613,144.9276428,7 Elmville Place,CRAIGIEBURN,5389000.0,house,2009.0,3.0,2.0,1.0,5546.0,10.62,40221,3.28,49.75,0.0,hospital_104,8.44,WHITTL9534,11.561
58556.0,-37.821847,145.173612,13 Candlebark Lane,NUNAWADING,5264000.0,house,2014.0,2.0,1.0,2.0,1022.0,1.703,19899,0.213,31.77777777777778,0.0,hospital_060,1.977,WHITEH11003,1.818
91515.0,-37.986065,145.050009,3 Cliff Grove,BEAUMARIS,13950000.0,house,2016.0,3.0,2.0,2.0,84.0,2.901,19865,1.41,40.357142857142854,0.0,hospital_055,0.701,BAYSID5642,3.926
29132.0,-37.799273,144.998705,8 Turner Street,ABBOTSFORD,22800000.0,house,2010.0,3.0,2.0,3.0,707.0,9.539,19975,0.374,13.857142857142858,0.0,hospital_134,1.381,MARIBY8477,8.741
66830.0,-37.761994,145.35888300000002,1/13 Old Gippsland Road,LILYDALE,5180000.0,house,2016.0,4.0,2.0,1.0,1747.0,11.761,19876,1.219,55.111111111111114,0.0,hospital_113,0.36,MANNIN10996,12.402
37870.0,-37.631359100000005,145.0337677,92 Maserati Drive,EPPING,3760000.0,house,2009.0,4.0,3.0,2.0,1657.0,2.101,20005,2.331,45.857142857142854,0.0,hospital_053,2.717,WHITTL9536,3.55
85169.0,-37.87994766,144.98031619999998,99 Addison Street,ELWOOD,21510000.0,house,2009.0,3.0,2.0,3.0,1134.0,4.539,19955,1.386,18.75,1.0,hospital_009,2.298,BAYSID12373,3.784
25061.0,-37.5733875,144.92424330000003,101 Cradle mountain Drive,CRAIGIEBURN,3600000.0,house,2012.0,4.0,2.0,2.0,5546.0,10.844,40221,3.584,49.75,0.0,hospital_104,8.612,HUMECI11782,11.86
50315.0,-37.76402664,145.0920105,6 Cameo Court,BULLEEN,3195000.0,house,2009.0,4.0,3.0,2.0,4341.0,7.301,19935,2.863,30.8,0.0,hospital_193,2.28,NILLUM11463,6.618
79126.0,-37.936984,145.154616,46 Springvale Road,SPRINGVALE,9900000.0,house,2016.0,3.0,1.0,2.0,1613.0,0.877,19914,1.396,38.888888888888886,0.0,hospital_076,3.436,MONASH11990,1.921
56765.0,-37.854194,145.11247600000002,50 Cumming Street,BURWOOD,2200000.0,house,2015.0,3.0,1.0,1.0,1596.0,5.069,19840,2.161,28.857142857142858,1.0,hospital_089,1.65,WHITEH10994,5.39
66831.0,-37.754099,145.356819,1/13 The Eyrie,LILYDALE,5124000.0,house,2016.0,2.0,1.0,1.0,1747.0,11.853,19876,0.817,55.111111111111114,0.0,hospital_151,0.162,MANNIN10996,12.352
52900.0,-37.82409286,145.0067749,29 Canterbury Street,RICHMOND,8853000.0,house,2009.0,2.0,1.0,0.0,78.0,10.202,19906,0.392,12.0,0.0,hospital_122,0.532,MARIBY8453,9.528
20609.0,-37.762755,144.958583,16 Osborne Street,BRUNSWICK,11745000.0,house,2013.0,3.0,1.0,0.0,1422.0,4.237,19967,0.25,27.2,0.0,hospital_011,0.909,MOONEE9345,4.44
62271.0,-37.801809000000006,145.23878100000002,72 Mullum Mullum Road,RINGWOOD,6328000.0,house,2010.0,3.0,1.0,1.0,1342.0,1.195,19879,1.512,41.75,0.0,hospital_105,1.105,MAROON11044,1.942
45620.0,-37.693144000000004,145.128612,House 1/284 St Helena Road,ST HELENA,5312000.0,house,2016.0,3.0,2.0,2.0,1910.0,0.371,19985,2.16,42.57142857142857,0.0,hospital_075,2.407,BANYUL12795,0.278
51573.0,-37.777925,145.112277,6 Timber Ridge,DONCASTER,16575000.0,house,2015.0,4.0,2.0,2.0,1724.0,6.895,19896,4.658,28.818181818181817,0.0,hospital_194,0.573,MANNIN10994,6.247
9134.0,-37.887896999999995,144.756713,6 George Benjamin Court,SEABROOK,3654000.0,house,2010.0,4.0,2.0,2.0,1690.0,10.429,46468,2.166,29.0,0.0,hospital_073,6.861,HOBSON12971,10.985
29531.0,-37.770584,145.007297,162 Separation Street,NORTHCOTE,7480000.0,house,2014.0,2.0,1.0,2.0,4731.0,8.173,19929,0.961,20.76923076923077,0.0,hospital_035,0.856,MORELA13030,7.983
